shopTitle,price,title,auction,item_id,realSales,procity,Trade-in,Free Shipping Insurance,Free Shipping,Global Purchase,Charity Goods,CPU Model,Camera Pixel,Charging Power,Screen Size
鸿茂数码店,9999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max 国行正品 全网通5G 双卡双待,item.taobao.com/item.htm?id=765700847720&ns=1&abbucket=15#detail,765700847720,400+人付款,北京,0,0,1,0,0,A17 Pro 芯片,4800万,20W,
淘机宝贝屋,5508.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus 2023年新款全新原封 国行正品5G手机,item.taobao.com/item.htm?id=736939604845&ns=1&abbucket=15#detail,736939604845,4人付款,江苏 南京,1,0,1,0,0,A16 仿生芯片,4800万,20W,
例米数码,5558.00,2023新款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus苹果<span class=H>15</span>Plus手机6.7寸国行正品,item.taobao.com/item.htm?id=740027371683&ns=1&abbucket=15#detail,740027371683,2人付款,北京,0,0,1,0,0,A16 仿生芯片,4800万,20W,
花海手机通讯店,10499.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max 高刷屏全网通2023新品5G手机,item.taobao.com/item.htm?id=762629992709&ns=1&abbucket=15#detail,762629992709,300+人付款,北京,0,0,1,0,0,A17 Pro 芯片,4800万,20W,
金运通讯,4679.00,23新款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>旗舰手机5G官方正品手机苹果国行双卡,item.taobao.com/item.htm?id=738815077860&ns=1&abbucket=15#detail,738815077860,3人付款,北京,1,0,1,0,0,A16 仿生芯片,4800万,20W,
润森数码旗舰店,5399.00,【24期免息 国行正品】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 2023新款5G手机官网授权全新国行正品官方分期旗舰,detail.tmall.com/item.htm?id=739411215001&ns=1&abbucket=15,739411215001,0人付款,广东 深圳,1,0,1,0,0,A16 仿生芯片,4800万,,6.1英寸
有机汇智能企业店,9999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max 5G全网通双卡双待全新苹果手机,item.taobao.com/item.htm?id=743513872056&ns=1&abbucket=15#detail,743513872056,200+人付款,广东 深圳,0,0,1,0,0,A17 Pro 芯片,4800万,20W,
南昌非凡电讯商贸企业店,4730.00,【新品】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 灵动岛 6.1英寸 双卡双待全网通5G,item.taobao.com/item.htm?id=740383303307&ns=1&abbucket=15#detail,740383303307,1人付款,江西 南昌,0,0,1,0,0,A16 仿生芯片,4800万,20W,
上海聿文数码实体企业店,4799.00,2023最新款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 6.1英寸国行手机苹果<span class=H>15</span>,item.taobao.com/item.htm?id=740095622295&ns=1&abbucket=15#detail,740095622295,5人付款,上海,0,0,1,0,1,A16 仿生芯片,4800万,20W,
鸿茂数码店,9999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max 全新国行正品 全网通5G 双卡双待,item.taobao.com/item.htm?id=765052866146&ns=1&abbucket=15#detail,765052866146,0人付款,北京,0,0,1,0,0,A17 Pro 芯片,4800万,20W,
弘盛通讯,4660.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>新款上市 国行正品全新 灵动岛 苹果<span class=H>15</span>  A17,item.taobao.com/item.htm?id=738619776026&ns=1&abbucket=15#detail,738619776026,3人付款,广东 深圳,1,0,1,0,1,A16 仿生芯片,4800万,66W,
和鑫通讯数码,4750.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>国行苹果<span class=H>15</span>手机<span class=H>iphone</span><span class=H>15</span>plus双卡<span class=H>15</span>苹果手机,item.taobao.com/item.htm?id=773893820729&ns=1&abbucket=15#detail,773893820729,0人付款,广东 深圳,1,0,1,0,0,A16 仿生芯片,4800万,20W,
众逸数码,9999.00,【原装国行】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Pro Max全网通5G手机正品,item.taobao.com/item.htm?id=758523120403&ns=1&abbucket=15#detail,758523120403,82人付款,江苏 南京,0,0,1,0,0,A17 Pro 芯片,4800万,20W,
长沙依林数码,4770.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>手机2023新款国行正品5G全网通苹果<span class=H>15</span>,item.taobao.com/item.htm?id=739823292524&ns=1&abbucket=15#detail,739823292524,3人付款,湖南 长沙,0,0,1,0,0,A16 仿生芯片,4800万,20W,
众逸数码,6999.00,【全国联保】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus全网通5G手机原装国行,item.taobao.com/item.htm?id=740539509483&ns=1&abbucket=15#detail,740539509483,35人付款,江苏 南京,0,0,1,0,0,A16 仿生芯片,4800万,20W,
龘鑫手机优选商城,4799.00,【全国联保】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>手机原装国行正品,item.taobao.com/item.htm?id=760509827750&ns=1&abbucket=15#detail,760509827750,65人付款,江苏 南京,0,0,1,0,0,A16 仿生芯片,4800万,20W,
酷感数码通讯,5529.00,2023新款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus手机苹果<span class=H>15</span>plus国行旗舰手机,item.taobao.com/item.htm?id=739551739497&ns=1&abbucket=15#detail,739551739497,2人付款,重庆,1,0,1,0,1,A16 仿生芯片,4800万,20W,
超盈国际HK,4728.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>新品5G 国行苹果<span class=H>15</span>手机<span class=H>iPhone</span><span class=H>15</span>全新手机,item.taobao.com/item.htm?id=741603422145&ns=1&abbucket=15#detail,741603422145,3人付款,广东 深圳,1,0,1,0,0,A16 仿生芯片,4800万,20W,
隆缘手机数码电器,5199.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>,item.taobao.com/item.htm?id=769117355614&ns=1&abbucket=15#detail,769117355614,2000+人付款,浙江 杭州,0,0,1,0,0,A16 仿生芯片,4800万,20W,
广东移动官方旗舰店,4948.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 官网正品手机5g双卡双待全新原装手机移动官方旗舰店苹果手机,detail.tmall.com/item.htm?id=741178290104&ns=1&abbucket=15,741178290104,4人付款,广东 广州,1,0,1,0,0,A16 仿生芯片,4800万,,6.1英寸
中国移动手机数码店,6999.00,【顺丰包邮】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus全网通5G手机原装正品,item.taobao.com/item.htm?id=743604718187&ns=1&abbucket=15#detail,743604718187,200+人付款,浙江 杭州,1,0,1,0,0,A16 仿生芯片,4800万,20W,
千线数码科技,4599.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>苹果5G国行原封现货全网通官方正品 顺丰,item.taobao.com/item.htm?id=739263361508&ns=1&abbucket=15#detail,739263361508,1人付款,山东 淄博,0,0,1,0,0,A16 仿生芯片,4800万,20W,
鑫源通讯数码科技,7999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>支持移动联通电信5G双卡双待手机,item.taobao.com/item.htm?id=738993517131&ns=1&abbucket=15#detail,738993517131,100+人付款,广东 深圳,1,0,1,0,0,A16 仿生芯片,4800万,20W,
鸿茂数码店,5999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 国行正品 全网通5G 双卡双待手机,item.taobao.com/item.htm?id=765692186598&ns=1&abbucket=15#detail,765692186598,200+人付款,北京,0,0,1,0,0,A16 仿生芯片,4800万,20W,
鑫联数码企业店,5999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 全新原封支持移动联通电信全网通5G手机,item.taobao.com/item.htm?id=768947998057&ns=1&abbucket=15#detail,768947998057,0人付款,浙江 杭州,0,0,1,0,0,A16 仿生芯片,4800万,20W,
德兴数码通讯,3409.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 全网通5G苹果<span class=H>15</span>全新正品手机分期6.1英寸,item.taobao.com/item.htm?id=754430336412&ns=1&abbucket=15#detail,754430336412,5人付款,广西 南宁,0,0,1,0,0,A16 仿生芯片,4800万,20W,
易惠购数码企业店,5999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 全新原封支持移动联通电信全网通5G手机,item.taobao.com/item.htm?id=753372000242&ns=1&abbucket=15#detail,753372000242,1000+人付款,浙江 杭州,0,0,1,0,0,A16 仿生芯片,4800万,20W,
酷感数码通讯,4759.00,新款直降Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>苹果<span class=H>15</span>国行旗舰正品<span class=H>iPhone</span><span class=H>15</span>手机,item.taobao.com/item.htm?id=739325357774&ns=1&abbucket=15#detail,739325357774,14人付款,重庆,1,0,1,0,1,A16 仿生芯片,4800万,20W,
星耀数码通讯,4708.00,新品Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>旗舰手机5G官方国行原封正品手机双卡,item.taobao.com/item.htm?id=738916298197&ns=1&abbucket=15#detail,738916298197,2人付款,北京,1,0,1,0,0,A16 仿生芯片,4800万,20W,
百越数码手机店,7999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>原装正品国行苹果未拆封未激活,item.taobao.com/item.htm?id=742737875594&ns=1&abbucket=15#detail,742737875594,0人付款,广东 深圳,1,0,1,0,0,A16 仿生芯片,4800万,27w,
华融数码,5650.00,Apple  <span class=H>iPhone</span>  <span class=H>15</span> 256G 粉色 支持移动联通电信5G 双卡双待手机,item.taobao.com/item.htm?id=753840903461&ns=1&abbucket=15#detail,753840903461,0人付款,北京,0,0,1,0,0,A16 仿生芯片,4800万,20W,
汇电科技,5399.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 新品5G手机全新原装正品全网通国行,item.taobao.com/item.htm?id=768875556269&ns=1&abbucket=15#detail,768875556269,10人付款,北京,0,0,1,0,0,A16 仿生芯片,4800万,20W,
情义数码,3380.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 6.1寸屏幕全新原装正品全网通国行5G手机,item.taobao.com/item.htm?id=749630561236&ns=1&abbucket=15#detail,749630561236,2人付款,江苏 南京,0,0,1,0,0,A16 仿生芯片,4800万,18W,
姜峰手机,4699.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>,item.taobao.com/item.htm?id=741801130916&ns=1&abbucket=15#detail,741801130916,5人付款,江苏 南京,0,0,1,0,0,A16 仿生芯片,4800万,20W,
中国电信官方旗舰店,6199.00,【全国联保】Apple/苹果<span class=H>iPhone</span> <span class=H>15</span> Plus # 5G全网通 国行正品全新原装官网苹果手机电信官方旗舰店,detail.tmall.com/item.htm?id=742194898155&ns=1&abbucket=15,742194898155,1人付款,江苏 南京,1,0,1,0,0,A16 仿生芯片,4800万,,6.7英寸
成都长庚通讯,4789.00,苹果<span class=H>15</span>现货闪送分期付款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>国行原封正品5G手机,item.taobao.com/item.htm?id=739653894802&ns=1&abbucket=15#detail,739653894802,3人付款,四川 成都,0,0,0,0,0,A16 仿生芯片,4800万,20W,
成都腾飞数码批发零售部,5300.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus 国行正品 全新机 成都实体 苹果手机,item.taobao.com/item.htm?id=752510780292&ns=1&abbucket=15#detail,752510780292,1人付款,四川 成都,0,0,1,0,0,A16 仿生芯片,4800万,20W,
魔伐数码,5999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>,item.taobao.com/item.htm?id=747999253833&ns=1&abbucket=15#detail,747999253833,37人付款,广东 深圳,1,0,1,0,0,A16 仿生芯片,4800万,,6.1英寸
年月数码,5449.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 苹果手机 智能手机 2023款 苹果<span class=H>15</span>,item.taobao.com/item.htm?id=741185211513&ns=1&abbucket=15#detail,741185211513,200+人付款,北京,0,0,1,0,0,A16 仿生芯片,4800万,20W,
晟尚数码,3271.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>全新国行三网5G<span class=H>iphone</span><span class=H>15</span>美卡贴机2023最新款,item.taobao.com/item.htm?id=741676960920&ns=1&abbucket=15#detail,741676960920,14人付款,广东 深圳,0,0,1,0,1,A16 仿生芯片,4800万,20W,
米吉鱼旗舰店,5248.00,【24期免息/当天发货】Apple/苹果<span class=H>iPhone</span> <span class=H>15</span> 新品5G手机官方旗舰店苹果<span class=H>15</span>新款官网promax正品直降,detail.tmall.com/item.htm?id=670016870102&ns=1&abbucket=15,670016870102,3人付款,广东 深圳,1,0,1,0,1,A16 仿生芯片,4800万,,6.1英寸
小俊数码 十年老店 服务赢得信赖,4780.00,2023新款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 苹果手机 6.1寸手机IP<span class=H>15</span> 正品国行,item.taobao.com/item.htm?id=739371841178&ns=1&abbucket=15#detail,739371841178,1人付款,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800万,20W,
番茄数码,5999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>,item.taobao.com/item.htm?id=767915966218&ns=1&abbucket=15#detail,767915966218,200+人付款,河北 邯郸,1,0,1,0,0,A16 仿生芯片,4800万,27w,
iPhone臻选,5158.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus官方国行原装正品全网通双卡5G手机林,item.taobao.com/item.htm?id=771715253959&ns=1&abbucket=15#detail,771715253959,2人付款,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800万,20W,
小朵数码店,4520.00,2023款Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 国行正品苹果<span class=H>15</span>plus旗舰5G手机,item.taobao.com/item.htm?id=745254310733&ns=1&abbucket=15#detail,745254310733,6人付款,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800万,20W,
成都IT店,5409.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus 5G新品国行正品官方旗舰手机,item.taobao.com/item.htm?id=739416101874&ns=1&abbucket=15#detail,739416101874,5人付款,四川 成都,0,0,1,0,0,A16 仿生芯片,4800万,30w,
龘鑫手机优选商城,4799.00,【全国联保】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>手机全网通5G原装国行正品,item.taobao.com/item.htm?id=772644251470&ns=1&abbucket=15#detail,772644251470,800+人付款,江苏 南京,0,0,1,0,0,A16 仿生芯片,4800万,20W,
厦门随心数码,4720.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 苹果<span class=H>15</span>Plus 5G全新国行手机厦门现货可分期,item.taobao.com/item.htm?id=740164504139&ns=1&abbucket=15#detail,740164504139,7人付款,福建 厦门,0,0,1,0,0,A16 仿生芯片,4800万,20W,
众逸数码,4799.00,【全国联保】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>全网通5G手机原装国行正品,item.taobao.com/item.htm?id=740762215242&ns=1&abbucket=15#detail,740762215242,100+人付款,江苏 南京,0,0,1,0,0,A16 仿生芯片,4800万,20W,
龙华digi,5779.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> Plus  全网通5G 苹果手机 全新未激活,item.taobao.com/item.htm?id=771044714828&ns=1&abbucket=15#detail,771044714828,12人付款,广东 深圳,0,0,0,0,0,A16 仿生芯片,4800万,20W,
武汉二萌搞机数码,4820.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 官方正品 5G 苹果手机 国行全网通2023新品,item.taobao.com/item.htm?id=741048734841&ns=1&abbucket=15#detail,741048734841,4人付款,湖北 武汉,0,0,1,0,0,A16 仿生芯片,4800万,20W,
鑫辰通讯数码科技,7999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>,item.taobao.com/item.htm?id=760585320930&ns=1&abbucket=15#detail,760585320930,1000+人付款,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800万,20W,
耀壹数码通讯,5999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>,item.taobao.com/item.htm?id=764604015055&ns=1&abbucket=15#detail,764604015055,2000+人付款,山东 济南,0,0,1,0,0,A16 仿生芯片,4800万,65W,
仙童数码,4799.00,【全国联保】Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>全网通5G手机原装国行正品,item.taobao.com/item.htm?id=772397879108&ns=1&abbucket=15#detail,772397879108,1000+人付款,江苏 南京,0,0,1,0,0,A16 仿生芯片,4800万,20W,
汇航手机数码店,5999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>  支持移动联通电信5G 双卡双待手机,item.taobao.com/item.htm?id=760221686791&ns=1&abbucket=15#detail,760221686791,300+人付款,河南 郑州,1,0,1,0,0,A16 仿生芯片,4800万,20W,
第e酷数码,7999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 国行正品全新未拆封未激活苹果手机,item.taobao.com/item.htm?id=762735442722&ns=1&abbucket=15#detail,762735442722,400+人付款,浙江 杭州,1,0,1,0,0,A16 仿生芯片,4800万,20W,
昊天通讯数码,3329.00,2023Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 原封国行正品 新款苹果<span class=H>15</span>全网通5G手机,item.taobao.com/item.htm?id=739836867868&ns=1&abbucket=15#detail,739836867868,4人付款,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800万,20W,
信圆手机数码,5999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 手机,item.taobao.com/item.htm?id=763306048599&ns=1&abbucket=15#detail,763306048599,700+人付款,北京,0,0,1,0,0,A16 仿生芯片,4800万,20W,
炀炬数码的小店,5999.00,国行正品Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>,item.taobao.com/item.htm?id=763008922633&ns=1&abbucket=15#detail,763008922633,200+人付款,河北 石家庄,0,0,1,0,0,A16 仿生芯片,4800万,20W,
CC数码手机,4685.00,新品Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span>官方正品国行5G手机旗舰机灵动岛A16芯,item.taobao.com/item.htm?id=739029071765&ns=1&abbucket=15#detail,739029071765,1人付款,广东 深圳,1,0,1,0,0,A16 仿生芯片,4800万,20W,
泽凯数码通讯,4699.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 新品5G手机全新原装正品全网通国行,item.taobao.com/item.htm?id=755152314682&ns=1&abbucket=15#detail,755152314682,2人付款,广东 深圳,0,0,1,0,0,A16 仿生芯片,4800万,20W,
麦克猫腾讯员工创业店,5999.00,Apple/苹果 <span class=H>iPhone</span> <span class=H>15</span> 官方正品 5G 苹果手机 国行全网通2023新品,item.taobao.com/item.htm?id=753944247473&ns=1&abbucket=15#detail,753944247473,2人付款,北京,0,0,1,0,0,A16 仿生芯片,4800万,20W,
